,days_left,DummyEconomy,price
24516,26,1,5276
24525,26,1,5820
24584,26,1,6590
24605,26,1,7366
24739,28,1,3610
24740,28,1,3610
24775,28,1,4559
24776,28,1,4559
24777,28,1,4741
24778,28,1,4748
24782,28,1,4874
24791,28,1,4933
24792,28,1,4933
24796,28,1,5276
24797,28,1,5276
24809,28,1,5805
24810,28,1,5805
24813,28,1,5820
24879,28,1,6542
24880,28,1,6590
24894,28,1,7366
24961,29,1,4345
24962,29,1,4345
24967,29,1,4559
24971,29,1,4559
24982,29,1,5015
24992,29,1,5805
24994,29,1,5805
25000,29,1,5805
25001,29,1,5805
25039,29,1,6471
25116,30,1,3610
25117,30,1,3610
25164,30,1,4559
25165,30,1,4559
25166,30,1,4559
25171,30,1,4748
25173,30,1,4874
25190,30,1,5435
25191,30,1,5686
25192,30,1,5686
25196,30,1,5805
25198,30,1,5805
25204,30,1,5805
25205,30,1,5805
25208,30,1,5820
25239,30,1,6542
25302,31,1,3610
25303,31,1,3610
25344,31,1,4391
25346,31,1,4559
25349,31,1,4559
25351,31,1,4700
25373,31,1,5276
25374,31,1,5276
25382,31,1,5805
25383,31,1,5805
25386,31,1,5841
25441,31,1,7366
25493,32,1,3610
25494,32,1,3610
25539,32,1,4559
25543,32,1,4559
25546,32,1,4700
25547,32,1,4741
25549,32,1,4741
25550,32,1,4748
25558,32,1,5276
25559,32,1,5276
25575,32,1,5805
25576,32,1,5805
25579,32,1,5820
25620,32,1,6542
25701,33,1,3925
25702,33,1,3925
25718,33,1,4391
25723,33,1,4559
25724,33,1,4559
25725,33,1,4559
25729,33,1,4700
25730,33,1,4748
25744,33,1,5276
25745,33,1,5276
25749,33,1,5294
25755,33,1,5805
25756,33,1,5805
25759,33,1,5820
25825,33,1,7366
25896,34,1,4345
25897,34,1,4345
25904,34,1,4559
25907,34,1,4559
25910,34,1,4700
25935,34,1,6156
25964,34,1,6311
25970,34,1,6311
25994,34,1,6542
26004,34,1,6946
26042,35,1,3610
26065,35,1,4030
26074,35,1,4385
26077,35,1,4559
26078,35,1,4559
26081,35,1,4748
26094,35,1,5276
26110,35,1,5805
26111,35,1,5805
26114,35,1,5820
26121,35,1,6113
26145,35,1,6311
26146,35,1,6311
26177,35,1,6542
26190,35,1,6946
26198,35,1,7366
26236,36,1,3610
26237,36,1,3610
26269,36,1,4559
26273,36,1,4559
26279,36,1,4700
26291,36,1,5276
26293,36,1,5276
26299,36,1,5276
26300,36,1,5276
26312,36,1,5841
26417,37,1,3610
26418,37,1,3610
26450,37,1,4426
26452,37,1,4426
26454,37,1,4559
26455,37,1,4559
26456,37,1,4559
26461,37,1,4700
26462,37,1,4748
26474,37,1,4933
26484,37,1,5276
26485,37,1,5276
26490,37,1,5556
26495,37,1,5805
26496,37,1,5805
26500,37,1,5820
26546,37,1,6542
26591,38,1,3610
26615,38,1,4030
26628,38,1,4559
26632,38,1,4748
26651,38,1,5276
26652,38,1,5276
26660,38,1,5577
26662,38,1,5645
26670,38,1,5805
26671,38,1,5805
26737,38,1,7206
26742,38,1,7366
26793,39,1,3610
26794,39,1,3610
26841,39,1,4385
26844,39,1,4426
26845,39,1,4559
26849,39,1,4559
26852,39,1,4748
26859,39,1,4933
26860,39,1,4933
26866,39,1,5276
26868,39,1,5276
26874,39,1,5276
26875,39,1,5276
26877,39,1,5423
26879,39,1,5820
26926,39,1,6542
26990,40,1,3610
26991,40,1,3610
27015,40,1,3971
27034,40,1,4559
27035,40,1,4559
27036,40,1,4559
27039,40,1,4700
27040,40,1,4748
27043,40,1,4874
27053,40,1,5276
27055,40,1,5276
27061,40,1,5276
27062,40,1,5276
27067,40,1,5820
27131,40,1,7366
27178,41,1,3610
27179,41,1,3610
27219,41,1,4426
27221,41,1,4426
27222,41,1,4559
27225,41,1,4559
27229,41,1,4700
27240,41,1,4933
27246,41,1,5276
27252,41,1,5276
27302,41,1,6542
27311,41,1,6891
27364,42,1,3610
27365,42,1,3610
27406,42,1,4385
27410,42,1,4426
27411,42,1,4559
27412,42,1,4559
27415,42,1,4748
27421,42,1,4933
27422,42,1,4933
27430,42,1,4933
27440,42,1,5276
27441,42,1,5276
27446,42,1,5820
27491,42,1,6542
27509,42,1,7366
27512,42,1,8790
27549,43,1,3610
27550,43,1,3610
27599,43,1,4559
27603,43,1,4559
27606,43,1,4700
27620,43,1,5276
27622,43,1,5276
27628,43,1,5276
27629,43,1,5276
27678,43,1,6471
27736,44,1,3610
27737,44,1,3610
27782,44,1,4426
27785,44,1,4559
27786,44,1,4559
27787,44,1,4559
27791,44,1,4700
27793,44,1,4748
27798,44,1,4933
27799,44,1,4933
27807,44,1,4933
27812,44,1,5056
27820,44,1,5294
27823,44,1,5820
27863,44,1,6542
27882,44,1,7366
27920,45,1,3610
27938,45,1,3925
27962,45,1,4385
27963,45,1,4391
27965,45,1,4426
27966,45,1,4559
27967,45,1,4559
27970,45,1,4559
27976,45,1,4933
27979,45,1,4933
27984,45,1,4933
27985,45,1,4933
28041,45,1,6471
28055,45,1,7366
28101,46,1,3610
28146,46,1,4385
28149,46,1,4426
28151,46,1,4559
28154,46,1,4559
28156,46,1,4748
28164,46,1,4933
28165,46,1,4933
28167,46,1,4933
28168,46,1,4933
28175,46,1,5276
28176,46,1,5276
28238,46,1,7366
28277,47,1,3610
28280,47,1,3610
28323,47,1,4426
28324,47,1,4559
28325,47,1,4559
28328,47,1,4559
28330,47,1,4700
28331,47,1,4748
28335,47,1,4933
28338,47,1,4933
28342,47,1,4933
28343,47,1,4933
28393,47,1,6542
28454,48,1,3610
28495,48,1,4385
28498,48,1,4426
28500,48,1,4559
28503,48,1,4559
28509,48,1,4933
28511,48,1,4933
28518,48,1,4933
28519,48,1,4933
28521,48,1,4933
28522,48,1,4933
28531,48,1,5841
28565,48,1,6542
28585,48,1,7570
28628,49,1,3610
28672,49,1,4426
28675,49,1,4426
28678,49,1,4559
28681,49,1,4559
28683,49,1,4700
28684,49,1,4748
28691,49,1,4933
28697,49,1,5276
28700,49,1,5276
28704,49,1,5276
28748,49,1,6542
28765,49,1,7366
28784,1,1,5955
28785,1,1,5955
28810,1,1,11310
28831,1,1,16718
28838,1,1,18975
28849,1,1,25380
28853,2,1,5955
28855,2,1,5955
28919,2,1,23438
28920,2,1,24225
28926,3,1,5955
28928,3,1,5955
28991,3,1,17243
28999,3,1,21915
29000,3,1,21915
29014,4,1,5955
29016,4,1,5955
29060,4,1,9840
29073,4,1,10680
29083,4,1,11310
29084,4,1,11310
29092,4,1,11310
29093,4,1,11310
29109,4,1,23753
29122,5,1,5955
29124,5,1,5955
29174,5,1,9840
29213,5,1,17256
29214,5,1,19868
29232,6,1,5955
29235,6,1,5955
29282,6,1,9840
29307,6,1,11310
29308,6,1,11310
29316,6,1,11310
29318,6,1,11678
29335,6,1,18293
29353,7,1,5955
29366,7,1,6375
29408,7,1,9840
29409,7,1,9840
29417,7,1,10474
29453,7,1,20340
29471,8,1,5955
29473,8,1,5955
29518,8,1,9840
29519,8,1,9840
29534,8,1,10474
29536,8,1,10680
29550,8,1,11310
29551,8,1,11310
29560,8,1,11310
29577,8,1,19868
29590,9,1,5955
29592,9,1,5955
29637,9,1,9840
29638,9,1,9840
29681,9,1,13515
29690,9,1,14985
29696,9,1,19553
29705,10,1,5955
29706,10,1,5955
29748,10,1,10155
29749,10,1,10155
29812,10,1,22703
29835,11,1,5955
29837,11,1,5955
29904,11,1,10155
29905,11,1,10155
29912,11,1,10680
29930,11,1,11310
29931,11,1,11310
29937,11,1,11310
29946,11,1,16193
29969,12,1,5955
29971,12,1,5955
30029,12,1,9840
30030,12,1,9840
30063,12,1,13413
30067,12,1,13568
30095,13,1,5955
30117,13,1,6375
30160,13,1,10155
30184,13,1,11730
30193,13,1,12675
30194,13,1,12675
30203,13,1,15668
30222,14,1,5955
30246,14,1,6375
30300,14,1,9831
30303,14,1,9840
30304,14,1,9840
30329,14,1,17978
30357,15,1,2518
30359,15,1,2518
30372,15,1,4839
30378,15,1,5154
30441,15,1,6543
30445,15,1,6779
30446,15,1,6795
30454,15,1,9152
30461,15,1,16823
30489,16,1,2518
30491,16,1,2518
30501,16,1,4524
30524,16,1,4839
30578,16,1,6779
30586,16,1,8160
30590,16,1,9152
30599,16,1,18398
30617,17,1,2518
30619,17,1,2518
30638,17,1,4524
30644,17,1,4839
30714,17,1,6790
30727,17,1,9152
30731,17,1,9525
30757,18,1,2098
30765,18,1,2518
30776,18,1,4209
30777,18,1,4209
30783,18,1,4209
30784,18,1,4209
30793,18,1,4979
30832,18,1,5519
30834,18,1,5530
30870,18,1,6543
30877,18,1,7892
30879,18,1,9525
30897,19,1,2098
30898,19,1,2098
30919,19,1,4209
30920,19,1,4209
31007,19,1,6228
31008,19,1,6370
31015,19,1,11520
31037,20,1,2098
31038,20,1,2098
31053,20,1,3866
31063,20,1,4209
31069,20,1,4209
31138,20,1,5939
31140,20,1,5950
31141,20,1,5950
31160,20,1,13200
31181,21,1,2098
31182,21,1,2098
31204,21,1,4209
31205,21,1,4209
31274,21,1,5950
31292,21,1,7488
31297,21,1,10680
31319,22,1,2098
31321,22,1,2098
31336,22,1,4209
31339,22,1,4209
31345,22,1,4209
31346,22,1,4209
31367,22,1,5399
31414,22,1,5939
31415,22,1,5950
31436,22,1,6543
31446,22,1,10680
31466,23,1,2098
31474,23,1,2518
31489,23,1,4209
31490,23,1,4209
31513,23,1,5231
31545,23,1,5609
31566,23,1,5939
31568,23,1,5950
31569,23,1,5950
31594,23,1,10155
31610,24,1,2098
31618,24,1,2518
31636,24,1,4209
31637,24,1,4209
31660,24,1,5231
31708,24,1,5939
31711,24,1,5950
31712,24,1,5950
31737,24,1,8055
31758,25,1,2098
31767,25,1,2518
31782,25,1,4209
31785,25,1,4209
31791,25,1,4209
31792,25,1,4209
31815,25,1,5399
31862,25,1,5939
31863,25,1,5950
31864,25,1,5950
31885,25,1,6543
31887,25,1,7635
31915,26,1,2098
31916,26,1,2098
31929,26,1,3866
31939,26,1,4209
31940,26,1,4209
32007,26,1,5950
32024,26,1,7950
32049,27,1,2098
32052,27,1,2098
32065,27,1,3866
32078,27,1,4209
32084,27,1,4209
32152,27,1,5939
32153,27,1,5950
32154,27,1,5950
32168,27,1,9210
32194,28,1,2098
32196,28,1,2098
32208,28,1,3866
32217,28,1,4209
32218,28,1,4209
32286,28,1,5950
32305,28,1,9840
32330,29,1,2098
32331,29,1,2098
32349,29,1,4181
32351,29,1,4209
32354,29,1,4209
32360,29,1,4209
32361,29,1,4209
32435,29,1,5939
32436,29,1,5950
32443,29,1,5955
32456,29,1,11520
32479,30,1,2098
32481,30,1,2098
32513,30,1,4209
32514,30,1,4209
32521,30,1,4286
32587,30,1,5950
32588,30,1,5950
32593,30,1,5955
32603,30,1,9299
32621,31,1,2098
32622,31,1,2098
32649,31,1,3551
32660,31,1,4209
32661,31,1,4209
32730,31,1,5950
32731,31,1,5950
32744,31,1,7094
32771,32,1,2098
32773,32,1,2098
32795,32,1,3551
32805,32,1,4209
32808,32,1,4209
32814,32,1,4209
32815,32,1,4209
32877,32,1,5939
32879,32,1,5950
32880,32,1,5950
32882,32,1,5955
32894,32,1,8039
32919,33,1,2098
32921,33,1,2098
32944,33,1,3551
32952,33,1,4209
32953,33,1,4209
33018,33,1,5950
33031,33,1,8039
33051,34,1,2098
33053,34,1,2098
33082,34,1,4181
33086,34,1,4209
33097,34,1,4524
33160,34,1,5939
33161,34,1,5950
33162,34,1,5950
33175,34,1,10979
33196,35,1,2098
33201,35,1,2518
33210,35,1,3551
33219,35,1,4209
33220,35,1,4209
33294,35,1,5950
33315,35,1,12659
33336,36,1,2098
33338,36,1,2098
33347,36,1,3551
33356,36,1,4209
33359,36,1,4209
33365,36,1,4209
33366,36,1,4209
33438,36,1,5939
33439,36,1,5950
33444,36,1,5955
33463,36,1,17437
33484,37,1,2098
33486,37,1,2098
33497,37,1,3551
33508,37,1,4209
33509,37,1,4209
33543,37,1,5399
33592,37,1,5950
33593,37,1,5950
33610,37,1,8669
33627,38,1,2518
33629,38,1,2518
33647,38,1,4209
33648,38,1,4209
33663,38,1,4811
33734,38,1,5950
33735,38,1,5950
33749,38,1,7094
33770,39,1,2098
33772,39,1,2098
33798,39,1,3551
33808,39,1,4209
33811,39,1,4209
33817,39,1,4209
33818,39,1,4209
33839,39,1,5399
33888,39,1,5939
33889,39,1,5950
33890,39,1,5950
33901,39,1,6569
33929,40,1,2098
33931,40,1,2098
33956,40,1,3551
33964,40,1,4209
33965,40,1,4209
34027,40,1,5950
34037,40,1,7094
34065,41,1,2098
34068,41,1,2098
34092,41,1,3551
34101,41,1,4209
34111,41,1,4524
34171,41,1,5939
34173,41,1,5950
34174,41,1,5950
34183,41,1,8039
34209,42,1,2098
34211,42,1,2098
34243,42,1,4181
34246,42,1,4209
34247,42,1,4209
34310,42,1,5950
34320,42,1,7514
34345,43,1,2098
34347,43,1,2098
34373,43,1,3551
34382,43,1,4209
34383,43,1,4209
34402,43,1,5399
34452,43,1,5939
34453,43,1,5950
34464,43,1,7514
34488,44,1,2098
34490,44,1,2098
34525,44,1,4181
34528,44,1,4209
34531,44,1,4209
34537,44,1,4209
34538,44,1,4209
34557,44,1,5399
34608,44,1,5950
34609,44,1,5950
34622,44,1,7514
34637,45,1,2098
34667,45,1,3551
34670,45,1,3855
34680,45,1,4209
34681,45,1,4209
34682,45,1,4209
34684,45,1,4209
34757,45,1,5939
34759,45,1,5950
34793,46,1,2098
34822,46,1,3551
34825,46,1,3855
34836,46,1,4209
34837,46,1,4209
34838,46,1,4209
34840,46,1,4209
34847,46,1,4524
34848,46,1,4524
34909,46,1,5950
34951,47,1,2098
34978,47,1,3551
34981,47,1,3855
35052,47,1,5950
35090,48,1,2098
35119,48,1,3551
35121,48,1,3855
35130,48,1,4209
35132,48,1,4209
35133,48,1,4209
35135,48,1,4209
35139,48,1,4209
35140,48,1,4209
35202,48,1,5939
35204,48,1,5950
35240,49,1,2098
35267,49,1,3551
35270,49,1,3855
35279,49,1,4209
35280,49,1,4209
35334,49,1,5939
35336,49,1,5950
35367,1,1,7425
35378,1,1,9840
35481,2,1,13620
35510,2,1,28950
35511,2,1,30525
35512,2,1,35145
35551,3,1,9840
35552,3,1,9840
35561,3,1,12570
35620,4,1,7425
35656,4,1,9840
35657,4,1,9840
35677,4,1,11520
35723,5,1,7425
35783,5,1,11520
35787,5,1,11629
35794,5,1,13161
35816,5,1,21285
35837,6,1,7425
35886,6,1,9840
35887,6,1,9840
35916,6,1,11520
35925,6,1,13161
35957,7,1,7425
36065,8,1,7425
36116,8,1,9840
36117,8,1,9840
36143,8,1,11520
36144,8,1,11520
36151,8,1,11629
36158,8,1,13161
36234,9,1,10470
36256,9,1,11520
36257,9,1,11520
36288,9,1,15825
36289,9,1,15825
36303,9,1,17466
36309,9,1,27690
36360,10,1,9840
36361,10,1,9840
36520,11,1,9840
36521,11,1,9840
36554,11,1,11520
36555,11,1,11520
36557,11,1,11520
36560,11,1,11520
36576,11,1,13161
36577,11,1,13161
36612,12,1,7425
36738,12,1,11520
36739,12,1,11520
36741,12,1,11520
36743,12,1,11520
36747,12,1,11629
36749,12,1,11629
36752,12,1,13161
36753,12,1,13161
36844,13,1,7845
36878,13,1,9840
36882,13,1,10260
36920,13,1,11520
36929,13,1,13200
36934,13,1,14001
36938,13,1,14925
37019,14,1,7845
37060,14,1,8885
37061,14,1,8885
37100,14,1,14450
37127,15,1,2658
37150,15,1,3726
37151,15,1,3726
37172,15,1,4251
37189,15,1,4566
37258,15,1,8682
37311,16,1,3988
37333,16,1,4303
37343,16,1,4566
37371,16,1,4881
37440,16,1,10939
37447,16,1,22377
37474,17,1,3726
37475,17,1,3726
37614,18,1,2658
37628,18,1,3306
37637,18,1,3726
37652,18,1,3988
37653,18,1,3988
37655,18,1,3988
37657,18,1,3988
37744,18,1,6538
37745,18,1,6538
37797,19,1,2343
37808,19,1,3306
37809,19,1,3306
37833,19,1,3988
37834,19,1,3988
37836,19,1,3988
37838,19,1,3988
37926,19,1,6538
37927,19,1,6538
37940,19,1,7888
37978,20,1,2658
37991,20,1,3306
37992,20,1,3306
38010,20,1,3988
38033,20,1,4251
38106,20,1,6438
38107,20,1,6538
38108,20,1,6701
38109,20,1,6800
38119,20,1,7635
38170,21,1,3306
38171,21,1,3306
38177,21,1,3603
38204,21,1,4251
38205,21,1,4251
38273,21,1,7220
38318,22,1,2658
38332,22,1,3306
38333,22,1,3306
38349,22,1,3988
38350,22,1,3988
38416,22,1,5406
38417,22,1,5406
38437,22,1,7233
38442,22,1,7635
38459,22,1,8650
38495,23,1,3306
38509,23,1,3726
38519,23,1,3988
38520,23,1,3988
38523,23,1,4023
38601,23,1,6561
38602,23,1,6561
38607,23,1,6958
38614,23,1,7363
38637,23,1,9530
38668,24,1,3306
38676,24,1,3726
38683,24,1,4023
38718,24,1,4566
38719,24,1,4566
38789,24,1,7635
38794,24,1,8367
38834,25,1,2658
38843,25,1,3306
38854,25,1,3726
38870,25,1,3988
38871,25,1,3988
38873,25,1,3988
38875,25,1,3988
38960,25,1,6438
38961,25,1,6438
38970,25,1,7233
38971,25,1,7233
38976,25,1,7635
39013,26,1,2658
39030,26,1,3306
39031,26,1,3306
39054,26,1,3988
39055,26,1,3988
39057,26,1,3988
39059,26,1,3988
39140,26,1,6538
39141,26,1,6538
39147,26,1,7363
39189,27,1,2658
39203,27,1,3306
39204,27,1,3306
39220,27,1,3988
39243,27,1,4251
39315,27,1,6438
39316,27,1,6538
39317,27,1,6701
39318,27,1,6800
39328,27,1,7635
39364,28,1,2658
39378,28,1,3306
39379,28,1,3306
39418,28,1,4566
39419,28,1,4566
39475,28,1,7115
39522,29,1,2343
39536,29,1,3306
39537,29,1,3306
39556,29,1,3988
39557,29,1,3988
39619,29,1,4986
39620,29,1,4986
39650,29,1,7514
39652,29,1,7635
39661,29,1,8512
39722,30,1,3078
39725,30,1,3306
39726,30,1,3306
39746,30,1,3988
39747,30,1,3988
39749,30,1,3988
39751,30,1,3988
39830,30,1,7363
39832,30,1,7514
39833,30,1,7514
39875,31,1,2343
39886,31,1,3306
39887,31,1,3306
39907,31,1,3988
39908,31,1,3988
39994,31,1,7635
39995,31,1,7653
40046,32,1,2343
40055,32,1,3306
40056,32,1,3306
40081,32,1,3988
40082,32,1,3988
40084,32,1,3988
40086,32,1,3988
40179,32,1,7514
40180,32,1,7514
40181,32,1,7635
40224,33,1,2343
40236,33,1,3306
40237,33,1,3306
40263,33,1,3988
40264,33,1,3988
40266,33,1,3988
40268,33,1,3988
40345,33,1,6958
40346,33,1,6958
40353,33,1,7363
40396,34,1,2343
40407,34,1,3306
40408,34,1,3306
40431,34,1,3988
40443,34,1,4251
40521,34,1,6958
40522,34,1,7220
40524,34,1,7635
40557,35,1,2343
40573,35,1,3306
40577,35,1,3726
40608,35,1,4566
40609,35,1,4566
40681,35,1,8092
40721,36,1,2343
40735,36,1,3306
40736,36,1,3306
40751,36,1,3988
40752,36,1,3988
40754,36,1,3988
40756,36,1,3988
40863,36,1,7514
40864,36,1,7514
40866,36,1,7635
40899,37,1,2343
40916,37,1,3306
40917,37,1,3306
40937,37,1,3988
40938,37,1,3988
40940,37,1,3988
40942,37,1,3988
41030,37,1,6958
41031,37,1,6958
41036,37,1,7363
41081,38,1,3306
41084,38,1,3603
41091,38,1,3726
41100,38,1,3988
41101,38,1,3988
41196,38,1,7635
41211,38,1,8839
41239,39,1,2343
41250,39,1,3306
41251,39,1,3306
41282,39,1,3988
41283,39,1,3988
41285,39,1,3988
41287,39,1,3988
41377,39,1,6438
41378,39,1,6438
41381,39,1,6958
41382,39,1,6958
41389,39,1,7635
41427,40,1,2343
41441,40,1,3306
41442,40,1,3306
41467,40,1,3988
41468,40,1,3988
41470,40,1,3988
41472,40,1,3988
41553,40,1,6538
41554,40,1,6538
41561,40,1,7363
41606,41,1,2343
41619,41,1,3306
41620,41,1,3306
41645,41,1,3988
41648,41,1,3988
41734,41,1,6438
41735,41,1,6438
41741,41,1,6958
41742,41,1,6958
41748,41,1,7635
41789,42,1,2343
41799,42,1,3306
41800,42,1,3306
41819,42,1,3988
41820,42,1,3988
41946,43,1,2343
41969,43,1,3936
41970,43,1,3936
41981,43,1,3988
41982,43,1,3988
41984,43,1,3988
41986,43,1,3988
42071,43,1,6958
42072,43,1,6958
42079,43,1,7635
42117,44,1,2343
42133,44,1,3306
42134,44,1,3306
42158,44,1,3988
42159,44,1,3988
42162,44,1,3988
42163,44,1,3988
42240,44,1,6438
42241,44,1,6438
42244,44,1,6958
42245,44,1,6958
42253,44,1,7363
42288,45,1,2343
42296,45,1,3306
42310,45,1,3610
42325,45,1,3988
42326,45,1,3988
42328,45,1,3988
42329,45,1,3988
42399,45,1,6438
42400,45,1,6438
42408,45,1,7233
42409,45,1,7233
42447,46,1,2343
42455,46,1,3306
42482,46,1,3610
42493,46,1,3988
42494,46,1,3988
42496,46,1,3988
42497,46,1,3988
42553,46,1,5939
42554,46,1,6438
42555,46,1,6438
42602,47,1,2343
42615,47,1,3306
42631,47,1,3610
42644,47,1,3988
42645,47,1,3988
42647,47,1,3988
42648,47,1,3988
42706,47,1,6438
42707,47,1,6438
42754,48,1,2343
42761,48,1,3306
42786,48,1,3610
42797,48,1,3988
42798,48,1,3988
42800,48,1,3988
42801,48,1,3988
42852,48,1,5721
42853,48,1,5721
42857,48,1,6438
42858,48,1,6438
42900,49,1,2343
42908,49,1,3306
42929,49,1,3610
42940,49,1,3988
42941,49,1,3988
42943,49,1,3988
42944,49,1,3988
42987,49,1,5066
42988,49,1,5066
43001,49,1,6438
43016,49,1,7439
43017,49,1,7439
43055,1,1,12138
43056,1,1,12138
43060,1,1,12558
43071,1,1,14343
43086,1,1,17283
43092,1,1,19226
43094,1,1,19593
43128,2,1,5943
43172,2,1,12453
43173,2,1,12453
43174,2,1,12453
43179,2,1,13083
43195,2,1,14723
43198,2,1,15498
43225,2,1,21273
43226,2,1,21746
43260,3,1,5943
43299,3,1,10668
43304,3,1,11246
43316,3,1,12098
43325,3,1,13231
43331,3,1,13621
43342,3,1,14448
43343,3,1,14501
43348,3,1,15393
43361,3,1,18123
43366,3,1,23478
43443,4,1,9556
43444,4,1,9556
43458,4,1,11508
43478,4,1,12138
43480,4,1,12138
43481,4,1,12138
43514,4,1,15078
43517,4,1,15393
43525,4,1,19593
43526,4,1,19593
43563,5,1,5943
43628,5,1,10668
43629,5,1,11246
43630,5,1,11246
43633,5,1,11508
43647,5,1,11928
43648,5,1,11928
43652,5,1,12138
43653,5,1,12138
43724,6,1,5943
43792,6,1,10816
43793,6,1,10816
43795,6,1,11048
43798,6,1,11508
43799,6,1,11508
43800,6,1,11508
43819,6,1,12138
43821,6,1,12138
43822,6,1,12138
43824,6,1,12243
43825,6,1,12243
43827,6,1,12348
43837,6,1,13241
43841,6,1,13661
43866,6,1,19111
43867,6,1,23583
43896,7,1,5943
43970,7,1,11048
43973,7,1,11363
43977,7,1,11508
43990,7,1,12138
43991,7,1,12138
43992,7,1,12138
43997,7,1,12348
44014,7,1,13083
44015,7,1,13083
44024,7,1,14081
44041,7,1,19593
44042,7,1,19593
44077,8,1,5943
44134,8,1,10418
44135,8,1,10418
44148,8,1,11403
44149,8,1,11508
44168,8,1,12138
44170,8,1,12138
44171,8,1,12138
44179,8,1,12768
44201,8,1,15393
44208,8,1,17598
44211,8,1,19111
44214,8,1,19593
44250,9,1,5943
44303,9,1,10816
44304,9,1,10816
44305,9,1,10816
44311,9,1,11363
44331,9,1,12138
44332,9,1,12138
44341,9,1,13188
44342,9,1,13188
44346,9,1,13608
44357,9,1,15183
44369,9,1,17283
44370,9,1,17283
44371,9,1,17861
44373,9,1,19593
44374,9,1,19593
44416,10,1,5943
44464,10,1,9513
44475,10,1,9976
44483,10,1,10668
44484,10,1,10668
44485,10,1,10668
44487,10,1,10931
44488,10,1,11048
44489,10,1,11048
44518,10,1,12348
44519,10,1,12348
44526,10,1,12768
44569,10,1,26313
44615,11,1,5943
44692,11,1,9513
44693,11,1,9513
44694,11,1,9513
44703,11,1,9828
44704,11,1,9828
44706,11,1,9828
44711,11,1,10291
44716,11,1,11363
44717,11,1,11508
44718,11,1,11678
44736,11,1,11971
44737,11,1,11971
44738,11,1,12138
44740,11,1,12138
44741,11,1,12138
44749,11,1,12768
44752,11,1,13188
44775,11,1,25263
44829,12,1,5943
44913,12,1,9828
44914,12,1,9828
44917,12,1,9828
44919,12,1,9933
44920,12,1,9933
44927,12,1,11508
44942,12,1,11928
44944,12,1,12138
44945,12,1,12138
44960,12,1,12978
44976,12,1,15183
44979,12,1,15393
45035,13,1,5943
45107,13,1,9136
45108,13,1,9136
45126,13,1,9828
45127,13,1,9828
45128,13,1,9828
45130,13,1,9828
45135,13,1,10418
45143,13,1,11508
45144,13,1,11508
45161,13,1,11928
45171,13,1,12978
45172,13,1,12978
45179,13,1,13083
45180,13,1,13083
45181,13,1,13083
45184,13,1,13398
45186,13,1,13503
45191,13,1,14343
45196,13,1,15918
45246,14,1,5943
45325,14,1,7718
45328,14,1,8402
45333,14,1,9093
45334,14,1,9093
45346,14,1,9828
45347,14,1,9828
45354,14,1,10418
45361,14,1,11508
45377,14,1,11928
45385,14,1,12978
45386,14,1,12978
45395,14,1,13503
45399,14,1,14658
45401,14,1,15393
45402,14,1,16863
45444,15,1,2464
45528,15,1,5709
45529,15,1,5749
45565,15,1,5996
45567,15,1,6169
45568,15,1,6169
45570,15,1,6260
45571,15,1,6260
45581,15,1,6878
45582,15,1,6941
45585,15,1,7735
45586,15,1,7770
45596,15,1,8589
45598,15,1,8852
45599,15,1,8852
45696,16,1,3724
45720,16,1,5166
45741,16,1,5691
45775,16,1,5963
45780,16,1,6260
45782,16,1,6383
